id,levelType,level,group,round,name,type1,type2,heldItem,Move1,Move2,Move3,Move4,nature,ev,baseHp,baseAtk,baseDef,baseSpAtk,baseSpDef,baseSpeed,evHp,evAtk,evDef,evSpAtk,evSpDef,evSpeed
4671,レベル50,50,4,8,サーナイト,エスパー,,ラムのみ,サイコキネシス,シャドーボール,でんじは,あやしいひかり,おだやか,CD,68,65,65,125,115,80,0,0,0,252,252,0
4672,レベル50,50,4,8,エルレイド,エスパー,かくとう,カシブのみ,しねんのずつき,かわらわり,でんじは,あやしいひかり,しんちょう,AD,68,125,65,65,115,80,0,252,0,0,252,0
4673,レベル50,50,4,8,ナッシー,くさ,エスパー,ひかりのこな,ソーラービーム,サイコキネシス,こうごうせい,にほんばれ,ひかえめ,HC,95,95,85,125,65,55,252,0,0,252,0,0
4674,レベル50,50,4,8,スターミー,みず,エスパー,ラムのみ,なみのり,サイコキネシス,あやしいひかり,でんじは,おくびょう,CS,60,75,85,100,85,115,0,0,0,252,0,252
4675,レベル50,50,4,8,フライゴン,じめん,ドラゴン,ヤチェのみ,じしん,ドラゴンクロー,はねやすめ,すなあらし,いじっぱり,AS,80,100,80,80,80,100,0,252,0,0,0,252
4676,レベル50,50,4,8,シャワーズ,みず,,ひかりのこな,なみのり,れいとうビーム,とける,バトンタッチ,ひかえめ,HC,130,65,60,110,95,65,252,0,0,252,0,0
4677,レベル50,50,4,8,サンダース,でんき,,きあいのタスキ,10まんボルト,でんじは,こうそくいどう,バトンタッチ,おくびょう,CS,65,65,60,110,95,130,0,0,0,252,0,252
4678,レベル50,50,4,8,ブースター,ほのお,,せんせいのツメ,ほのおのキバ,ばかぢから,のろい,バトンタッチ,いじっぱり,AD,65,130,60,95,110,65,0,252,0,0,252,0
4679,レベル50,50,4,8,エーフィ,エスパー,,ラムのみ,サイコキネシス,リフレクター,めいそう,バトンタッチ,おくびょう,CS,65,65,60,130,95,110,0,0,0,252,0,252
4680,レベル50,50,4,8,ブラッキー,あく,,たべのこし,しっぺがえし,あやしいひかり,のろい,バトンタッチ,しんちょう,BD,95,65,110,60,130,65,0,0,252,0,252,0
4681,レベル50,50,4,8,リーフィア,くさ,,ピントレンズ,リーフブレード,つばめがえし,かげぶんしん,バトンタッチ,ようき,AS,65,110,130,60,65,95,0,252,0,0,0,252
4682,レベル50,50,4,8,グレイシア,こおり,,のんきのおこう,れいとうビーム,みずのはどう,かげぶんしん,バトンタッチ,おだやか,CD,65,60,110,130,95,65,0,0,0,252,252,0
4683,レベル50,50,4,8,ルカリオ,かくとう,はがね,ひかりのこな,はどうだん,ラスターカノン,みずのはどう,ほえる,ひかえめ,CS,70,110,70,115,70,90,0,0,0,252,0,252
4684,レベル50,50,4,8,カバルドン,じめん,,キーのみ,じしん,かみくだく,なまける,のろい,わんぱく,AB,108,112,118,68,72,47,0,252,252,0,0,0
4685,レベル50,50,4,8,ダイノーズ,いわ,はがね,クラボのみ,げんしのちから,マグネットボム,でんじは,まもる,ゆうかん,AC,60,55,145,75,150,40,0,252,0,252,0,0
4686,レベル50,50,4,8,ヨノワール,ゴースト,,くろいてっきゅう,シャドーパンチ,なげつける,おにび,トリックルーム,ゆうかん,AB,45,100,135,65,135,45,0,252,252,0,0,0
4687,レベル50,50,4,8,ボスゴドラ,はがね,いわ,せんせいのツメ,アイアンヘッド,いわなだれ,すなあらし,いやなおと,いじっぱり,AB,70,110,180,60,60,50,0,252,252,0,0,0
4688,レベル50,50,4,8,トドゼルガ,こおり,みず,ヨプのみ,こおりのキバ,アクアテール,いばる,アンコール,いじっぱり,HA,110,80,90,95,90,65,252,252,0,0,0,0
4689,レベル50,50,4,8,マンムー,こおり,じめん,つめたいいわ,じしん,こおりのキバ,つつく,あられ,いじっぱり,HA,110,130,80,70,60,80,252,252,0,0,0,0
4690,レベル50,50,4,8,ラプラス,みず,こおり,たべのこし,アクアテール,ゆきなだれ,こおりのつぶて,のろい,いじっぱり,HA,130,85,80,85,95,60,252,252,0,0,0,0
4691,レベル50,50,4,8,クロバット,どく,ひこう,ウタンのみ,クロスポイズン,つばめがえし,はねやすめ,さいみんじゅつ,ようき,AS,85,90,80,70,80,130,0,252,0,0,0,252
4692,レベル50,50,4,8,ジバコイル,でんき,はがね,ひかりのねんど,10まんボルト,ミラーショット,ひかりのかべ,リフレクター,ずぶとい,BC,70,70,115,130,90,60,0,0,252,252,0,0
4693,レベル50,50,4,8,ドサイドン,じめん,いわ,きあいのハチマキ,がんせきほう,じしん,かみくだく,ほえる,いじっぱり,AB,115,140,130,55,55,40,0,252,252,0,0,0
4694,レベル50,50,4,8,モジャンボ,くさ,,バコウのみ,エナジーボール,ヘドロばくだん,きあいだま,ねむりごな,ひかえめ,BC,100,100,125,110,50,50,0,0,252,252,0,0
4695,レベル50,50,4,8,ポリゴンZ,ノーマル,,オボンのみ,トライアタック,シャドーボール,リサイクル,テクスチャ―2,ひかえめ,HC,85,80,70,135,75,90,252,0,0,252,0,0
4696,レベル50,50,4,8,ギャラドス,みず,ひこう,するどいキバ,アクアテール,こおりのキバ,かみつく,あまごい,しんちょう,AD,95,125,79,60,100,81,0,252,0,0,252,0
4697,レベル50,50,4,8,カビゴン,ノーマル,,たべのこし,おんがえし,いわなだれ,のろい,あくび,いじっぱり,HA,160,110,65,65,110,30,252,252,0,0,0,0
4698,レベル50,50,4,8,キングドラ,みず,ドラゴン,するどいキバ,なみのり,りゅうのはどう,えんまく,あまごい,おくびょう,CS,75,95,95,95,95,85,0,0,0,252,0,252
4699,レベル50,50,4,8,ハピナス,ノーマル,,ヨプのみ,はかいこうせん,シャドーボール,みずのはどう,うたう,ひかえめ,HC,255,10,10,75,135,55,252,0,0,252,0,0
4700,レベル50,50,4,8,ミロカロス,みず,,かいがらのすず,なみのり,れいとうビーム,メロメロ,さいみんじゅつ,ひかえめ,HC,95,60,79,100,125,81,252,0,0,252,0,0
4701,レベル50,50,4,8,エレキブル,でんき,,ピントレンズ,かみなりパンチ,クロスチョップ,でんじは,いやなおと,ようき,AS,75,123,67,95,85,95,0,252,0,0,0,252
4702,レベル50,50,4,8,ブーバーン,ほのお,,あついいわ,だいもんじ,きあいだま,おにび,にほんばれ,ひかえめ,CS,75,95,67,125,95,83,0,0,0,252,0,252
4703,レベル50,50,4,8,トゲキッス,ノーマル,ひこう,パワフルハーブ,ゴッドバード,しんそく,ドレインパンチ,はねやすめ,いじっぱり,AD,85,50,95,120,115,80,0,252,0,0,252,0
4704,レベル50,50,4,8,ウインディ,ほのお,,ラムのみ,ほのおのキバ,しんそく,かみくだく,おにび,ようき,AS,90,110,80,100,80,95,0,252,0,0,0,252
4705,レベル50,50,4,8,カイリュー,ドラゴン,ひこう,ラムのみ,ドラゴンクロー,つばめがえし,でんじは,りゅうのまい,いじっぱり,AD,91,134,95,100,100,80,0,252,0,0,252,0
4706,レベル50,50,4,8,バンギラス,いわ,あく,きあいのハチマキ,いわなだれ,しっぺがえし,ゆきなだれ,のろい,ゆうかん,AD,100,134,110,95,100,61,0,252,0,0,252,0
4707,レベル50,50,4,8,ボーマンダ,ドラゴン,ひこう,クラボのみ,ドラゴンクロー,つばめがえし,アクアテール,こわいかお,いじっぱり,AS,95,135,80,110,80,100,0,252,0,0,0,252
4708,レベル50,50,4,8,メタグロス,はがね,エスパー,ひかりのこな,しねんのずつき,バレットパンチ,からげんき,ひかりのかべ,いじっぱり,AB,80,135,130,95,90,70,0,252,252,0,0,0
4709,レベル50,50,4,8,ガブリアス,ドラゴン,じめん,ひかりのこな,ドラゴンクロー,じしん,かげぶんしん,すなあらし,ようき,AS,108,130,95,80,85,102,0,252,0,0,0,252
4710,レベル50,50,4,8,ケッキング,ノーマル,,のんきのおこう,からげんき,シャドークロー,なまける,あくび,わんぱく,HB,150,160,100,95,65,100,252,0,252,0,0,0
4711,レベル50,50,7,8,フシギバナ,くさ,どく,ものしりメガネ,ハードプラント,ヘドロばくだん,はかいこうせん,こうごうせい,ひかえめ,HC,80,82,83,100,100,80,252,0,0,252,0,0
4712,レベル50,50,7,8,リザードン,ほのお,ひこう,ひかりのこな,ブラストバーン,エアスラッシュ,きあいだま,げんしのちから,おくびょう,CS,78,84,78,109,85,100,0,0,0,252,0,252
4713,レベル50,50,7,8,カメックス,みず,,かいがらのすず,ハイドロカノン,れいとうビーム,はかいこうせん,きあいだま,ひかえめ,HC,79,83,100,85,105,78,252,0,0,252,0,0
4714,レベル50,50,7,8,メガニウム,くさ,,のんきのおこう,ハードプラント,げんしのちから,はかいこうせん,ひかりのかべ,ひかえめ,HC,80,82,100,83,100,80,252,0,0,252,0,0
4715,レベル50,50,7,8,バクフーン,ほのお,,しろいハーブ,オーバーヒート,ソーラービーム,きあいだま,にほんばれ,ひかえめ,CS,78,84,78,109,85,100,0,0,0,252,0,252
4716,レベル50,50,7,8,オーダイル,みず,,ラムのみ,たきのぼり,じしん,こおりのキバ,りゅうのまい,いじっぱり,AB,85,105,100,79,83,78,0,252,252,0,0,0
4717,レベル50,50,7,8,ジュカイン,くさ,,オッカのみ,リーフストーム,りゅうのはどう,きあいだま,はかいこうせん,おくびょう,CS,70,85,65,105,85,120,0,0,0,252,0,252
4718,レベル50,50,7,8,バシャーモ,ほのお,かくとう,しろいハーブ,フレアドライブ,ばかぢから,かみなりパンチ,つじぎり,いじっぱり,AS,80,120,70,110,70,80,0,252,0,0,0,252
4719,レベル50,50,7,8,ラグラージ,みず,じめん,リンドのみ,じしん,アクアテール,ゆきなだれ,ミラーコート,いじっぱり,HA,100,110,90,85,90,60,252,252,0,0,0,0
4720,レベル50,50,7,8,ドダイトス,くさ,じめん,せんせいのツメ,ウッドハンマー,じしん,ストーンエッジ,かみくだく,いじっぱり,HA,95,109,105,75,85,56,252,252,0,0,0,0
4721,レベル50,50,7,8,ゴウカザル,ほのお,かくとう,おうじゃのしるし,フレアドライブ,インファイト,じしん,かみなりパンチ,ようき,AS,76,104,71,104,71,108,0,252,0,0,0,252
4722,レベル50,50,7,8,エンペルト,みず,はがね,せんせいのツメ,ハイドロカノン,ラスターカノン,ドリルくちばし,じしん,ゆうかん,AC,84,86,88,111,101,60,0,252,0,252,0,0
4723,レベル50,50,7,8,ダグトリオ,じめん,,ちからのハチマキ,じしん,ストーンエッジ,きりさく,シャドークロー,いじっぱり,AS,35,80,50,50,70,120,0,252,0,0,0,252
4724,レベル50,50,7,8,ガラガラ,じめん,,ふといホネ,じしん,ストーンエッジ,アイアンヘッド,かみなりパンチ,いじっぱり,AB,60,80,110,50,80,45,0,252,252,0,0,0
4725,レベル50,50,7,8,チャーレム,かくとう,エスパー,ピントレンズ,サイコカッター,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,AS,60,60,75,60,75,80,0,252,0,0,0,252
4726,レベル50,50,7,8,ヌオー,みず,じめん,ちからのハチマキ,じしん,たきのぼり,ストーンエッジ,れいとうパンチ,いじっぱり,HA,95,85,85,65,65,35,252,252,0,0,0,0
4727,レベル50,50,7,8,グランブル,ノーマル,,いのちのたま,ギガインパクト,インファイト,じしん,ストーンエッジ,いじっぱり,HA,90,120,75,60,60,45,252,252,0,0,0,0
4728,レベル50,50,7,8,ルージュラ,こおり,エスパー,こだわりメガネ,れいとうビーム,サイコキネシス,きあいだま,シャドーボール,ひかえめ,CS,65,50,35,115,95,95,0,0,0,252,0,252
4729,レベル50,50,7,8,バリヤード,エスパー,,こだわりメガネ,サイコキネシス,チャージビーム,シャドーボール,きあいだま,ひかえめ,CD,40,45,65,100,120,90,0,0,0,252,252,0
4730,レベル50,50,7,8,ランターン,みず,でんき,たつじんのおび,なみのり,10まんボルト,れいとうビーム,シグナルビーム,ひかえめ,HC,125,58,58,76,76,67,252,0,0,252,0,0
4731,レベル50,50,7,8,キノガッサ,くさ,かくとう,かいがらのすず,きあいパンチ,タネばくだん,ギガインパクト,キノコのほうし,いじっぱり,AB,60,130,80,60,60,70,0,252,252,0,0,0
4732,レベル50,50,7,8,フォレトス,むし,はがね,のんきのおこう,だいばくはつ,すてみタックル,じしん,いわなだれ,いじっぱり,AB,75,90,140,60,60,40,0,252,252,0,0,0
4733,レベル50,50,7,8,エアームド,はがね,ひこう,いのちのたま,ブレイブバード,はがねのつばさ,シザークロス,いわなだれ,いじっぱり,AB,65,80,140,40,70,70,0,252,252,0,0,0
4734,レベル50,50,7,8,アブソル,あく,,こだわりハチマキ,つじぎり,ばかぢから,ギガインパクト,しねんのずつき,いじっぱり,AS,65,130,60,75,60,75,0,252,0,0,0,252
4735,レベル50,50,7,8,ナマズン,みず,じめん,ちからのハチマキ,じしん,アクアテール,しねんのずつき,ストーンエッジ,いじっぱり,HA,110,78,73,76,71,60,252,252,0,0,0,0
4736,レベル50,50,7,8,ハリテヤマ,かくとう,,ピントレンズ,クロスチョップ,じしん,ストーンエッジ,どくづき,いじっぱり,HA,144,120,60,40,60,50,252,252,0,0,0,0
4737,レベル50,50,7,8,ビークイン,むし,ひこう,かいがらのすず,こうげきしれい,ぼうぎょしれい,かいふくしれい,あやしいひかり,いじっぱり,HA,70,80,102,80,102,40,252,252,0,0,0,0
4738,レベル50,50,7,8,ライチュウ,でんき,,ひかりのこな,ボルテッカー,おんがえし,かわらわり,でんじは,いじっぱり,AS,60,90,55,90,80,100,0,252,0,0,0,252
4739,レベル50,50,7,8,ジュゴン,みず,こおり,カゴのみ,なみのり,れいとうビーム,シグナルビーム,ねむる,おだやか,CD,90,70,80,70,95,70,0,0,0,252,252,0
4740,レベル50,50,7,8,ライボルト,でんき,,ひかりのこな,10まんボルト,かえんほうしゃ,シグナルビーム,スピードスター,おくびょう,CS,70,75,60,105,60,105,0,0,0,252,0,252
4741,レベル50,50,7,8,ムクホーク,ノーマル,ひこう,こだわりハチマキ,ブレイブバード,ギガインパクト,インファイト,とんぼがえり,いじっぱり,AS,85,120,70,50,50,100,0,252,0,0,0,252
4742,レベル50,50,7,8,トリトドン,みず,じめん,ものしりメガネ,なみのり,だいちのちから,れいとうビーム,ヘドロばくだん,ひかえめ,HC,111,83,68,92,82,39,252,0,0,252,0,0
4743,レベル50,50,7,8,スカタンク,どく,あく,ちからのハチマキ,どくづき,つじぎり,かみくだく,だいばくはつ,ようき,AS,103,93,67,71,61,84,0,252,0,0,0,252
4744,レベル50,50,7,8,ラフレシア,くさ,どく,ものしりメガネ,ヘドロばくだん,エナジーボール,はかいこうせん,こうごうせい,ひかえめ,HC,75,80,85,100,90,50,252,0,0,252,0,0
4745,レベル50,50,7,8,ウツボット,くさ,どく,きあいのハチマキ,ソーラービーム,ヘドロばくだん,しぼりとる,にほんばれ,ひかえめ,HC,80,105,65,100,60,70,252,0,0,252,0,0
4746,レベル50,50,7,8,マルマイン,でんき,,きあいのタスキ,10まんボルト,シグナルビーム,だいばくはつ,ミラーコート,きまぐれ,CS,60,50,70,80,80,140,0,0,0,252,0,252
4747,レベル50,50,7,8,ルンパッパ,みず,くさ,ラムのみ,なみのり,ギガドレイン,れいとうビーム,あまごい,ひかえめ,CD,80,70,70,90,100,70,0,0,0,252,252,0
4748,レベル50,50,7,8,ダーテング,くさ,あく,クラボのみ,タネばくだん,ふいうち,つばめがえし,だいばくはつ,いじっぱり,HA,90,100,60,90,60,80,252,252,0,0,0,0
4749,レベル50,50,7,8,バクオング,ノーマル,,しろいハーブ,ハイパーボイス,オーバーヒート,なみのり,れいとうビーム,ひかえめ,HC,104,91,63,91,63,68,252,0,0,252,0,0
4750,レベル50,50,7,8,オニゴーリ,こおり,,のんきのおこう,ふぶき,あくのはどう,ぜったいれいど,あられ,ひかえめ,HC,80,80,80,80,80,80,252,0,0,252,0,0
4751,レベル50,50,7,8,ミミロップ,ノーマル,,ちからのハチマキ,ピヨピヨパンチ,ほのおのパンチ,かみなりパンチ,れいとうパンチ,ようき,AS,65,76,84,54,96,105,0,252,0,0,0,252
4752,レベル50,50,7,8,ユキメノコ,こおり,ゴースト,のんきのおこう,ふぶき,シャドーボール,サイコキネシス,あられ,ひかえめ,CS,70,80,70,80,70,110,0,0,0,252,0,252
4753,レベル50,50,7,8,エテボース,ノーマル,,いのちのたま,ダブルアタック,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,AS,75,100,66,60,66,115,0,252,0,0,0,252
4754,レベル50,50,7,8,スリーパー,エスパー,,こだわりメガネ,サイコキネシス,シャドーボール,シグナルビーム,きあいだま,ひかえめ,CD,85,73,70,73,115,67,0,0,0,252,252,0
4755,レベル50,50,7,8,ゴローニャ,いわ,じめん,せんせいのツメ,じしん,ストーンエッジ,ジャイロボール,だいばくはつ,ゆうかん,AB,80,110,130,55,65,45,0,252,252,0,0,0
4756,レベル50,50,7,8,サイドン,じめん,いわ,せんせいのツメ,じしん,ストーンエッジ,メガホーン,つのドリル,いじっぱり,HA,105,130,120,45,45,40,252,252,0,0,0,0
4757,レベル50,50,7,8,ヤドラン,みず,エスパー,たべのこし,サイコキネシス,なみのり,れいとうビーム,トリックルーム,れいせい,HC,95,75,110,100,80,30,252,0,0,252,0,0
4758,レベル50,50,7,8,マタドガス,どく,,せんせいのツメ,ヘドロばくだん,かえんほうしゃ,シャドーボール,みちづれ,ひかえめ,BC,65,90,120,85,70,60,0,0,252,252,0,0
4759,レベル50,50,7,8,ガルーラ,ノーマル,,ちからのハチマキ,ギガインパクト,じしん,かみくだく,げきりん,いじっぱり,HA,105,95,80,40,80,90,252,252,0,0,0,0
4760,レベル50,50,7,8,ケンタロス,ノーマル,,こだわりハチマキ,おんがえし,じしん,ストーンエッジ,しねんのずつき,いじっぱり,AS,75,100,95,40,70,110,0,252,0,0,0,252
4761,レベル50,50,7,8,フーディン,エスパー,,たつじんのおび,サイコキネシス,シャドーボール,エナジーボール,きあいだま,ひかえめ,CS,55,50,45,135,85,120,0,0,0,252,0,252
4762,レベル50,50,7,8,ヤドキング,みず,エスパー,ものしりメガネ,サイコキネシス,なみのり,れいとうビーム,かえんほうしゃ,ひかえめ,HC,95,75,80,100,110,30,252,0,0,252,0,0
4763,レベル50,50,7,8,ミルタンク,ノーマル,,ちからのハチマキ,ギガインパクト,じしん,いわなだれ,しねんのずつき,いじっぱり,AS,95,80,105,40,70,100,0,252,0,0,0,252
4764,レベル50,50,7,8,チルタリス,ドラゴン,ひこう,しろいハーブ,りゅうせいぐん,エアカッター,かえんほうしゃ,れいとうビーム,ひかえめ,CS,75,70,90,70,105,80,0,0,0,252,0,252
4765,レベル50,50,7,8,ドクロッグ,どく,かくとう,するどいツメ,ダストシュート,クロスチョップ,じしん,ストーンエッジ,いじっぱり,AS,83,106,65,86,65,85,0,252,0,0,0,252
4766,レベル50,50,7,8,ユキノオー,くさ,こおり,かいがらのすず,ウッドハンマー,ゆきなだれ,じしん,いわなだれ,ゆうかん,HA,90,92,75,92,85,60,252,252,0,0,0,0
4767,レベル50,50,7,8,ニドクイン,どく,じめん,するどいツメ,じしん,どくづき,ばかぢから,かみくだく,いじっぱり,HA,90,82,87,75,85,76,252,252,0,0,0,0
4768,レベル50,50,7,8,ニドキング,どく,じめん,ちからのハチマキ,じしん,どくづき,メガホーン,げきりん,いじっぱり,AS,81,92,77,85,75,85,0,252,0,0,0,252
4769,レベル50,50,7,8,ユレイドル,いわ,くさ,たべのこし,ストーンエッジ,タネばくだん,じしん,ミラーコート,おだやか,HBD,86,81,97,81,107,43,170,0,170,0,170,0
4770,レベル50,50,7,8,アーマルド,いわ,むし,いのちのたま,ストーンエッジ,シザークロス,じしん,クロスポイズン,いじっぱり,AB,75,125,100,70,80,45,0,252,252,0,0,0
4771,レベル50,50,7,8,トリデプス,いわ,はがね,きあいのタスキ,メタルバースト,ストーンエッジ,ゆきなだれ,のろい,いじっぱり,HA,60,52,168,47,138,30,252,252,0,0,0,0
4772,レベル50,50,7,8,フローゼル,みず,,するどいキバ,アクアテール,こおりのキバ,かみくだく,かわらわり,いじっぱり,AS,85,105,55,85,50,115,0,252,0,0,0,252
4773,レベル50,50,7,8,ムウマージ,ゴースト,,きあいのタスキ,シャドーボール,サイコキネシス,10まんボルト,みちづれ,おくびょう,CS,60,60,60,105,105,105,0,0,0,252,0,252
4774,レベル50,50,7,8,フワライド,ゴースト,ひこう,のんきのおこう,シャドーボール,エアカッター,ぎんいろのかぜ,だいばくはつ,すなお,HA,150,80,44,90,54,80,252,252,0,0,0,0
4775,レベル50,50,7,8,ゴルダック,みず,,ソクノのみ,ハイドロポンプ,サイコキネシス,れいとうビーム,シグナルビーム,ひかえめ,HC,80,82,78,95,80,85,252,0,0,252,0,0
4776,レベル50,50,7,8,ニョロボン,みず,かくとう,たつじんのおび,たきのぼり,きあいパンチ,じしん,さいみんじゅつ,いじっぱり,HA,90,85,95,70,90,70,252,252,0,0,0,0
4777,レベル50,50,7,8,ギャロップ,ほのお,,カゴのみ,フレアドライブ,メガホーン,すてみタックル,さいみんじゅつ,ようき,AS,65,100,70,80,80,105,0,252,0,0,0,252
4778,レベル50,50,7,8,ベトベトン,どく,,せんせいのツメ,ダストシュート,かげうち,かわらわり,だいばくはつ,いじっぱり,HA,105,105,75,65,100,50,252,252,0,0,0,0
4779,レベル50,50,7,8,ゲンガー,ゴースト,どく,ラムのみ,シャドーボール,ヘドロばくだん,10まんボルト,みちづれ,ひかえめ,CS,60,65,60,130,75,110,0,0,0,252,0,252
4780,レベル50,50,7,8,デンリュウ,でんき,,フォーカスレンズ,かみなり,きあいだま,シグナルビーム,パワージェム,れいせい,HC,90,75,75,115,90,55,252,0,0,252,0,0
4781,レベル50,50,7,8,ニョロトノ,みず,,ソクノのみ,ハイドロポンプ,れいとうビーム,サイコキネシス,さいみんじゅつ,ひかえめ,CD,90,75,75,90,100,70,0,0,0,252,252,0
4782,レベル50,50,7,8,カイロス,むし,,ピントレンズ,シザークロス,じしん,インファイト,ハサミギロチン,いじっぱり,AB,65,125,100,55,70,85,0,252,252,0,0,0
4783,レベル50,50,7,8,ハッサム,むし,はがね,オッカのみ,シザークロス,アイアンヘッド,つばめがえし,つじぎり,いじっぱり,AB,70,130,100,55,80,65,0,252,252,0,0,0
4784,レベル50,50,7,8,ヘラクロス,むし,かくとう,カムラのみ,メガホーン,じしん,きしかいせい,こらえる,ようき,AS,80,125,75,40,95,85,0,252,0,0,0,252
4785,レベル50,50,7,8,リングマ,ノーマル,,せんせいのツメ,おんがえし,クロスチョップ,じしん,つばめがえし,いじっぱり,HA,90,130,75,75,75,55,252,252,0,0,0,0
4786,レベル50,50,7,8,ヘルガー,あく,ほのお,しろいハーブ,オーバーヒート,あくのはどう,ソーラービーム,にほんばれ,おくびょう,CS,75,90,50,110,80,95,0,0,0,252,0,252
4787,レベル50,50,7,8,ドンファン,じめん,,せんせいのツメ,じしん,ストーンエッジ,タネばくだん,じわれ,いじっぱり,AB,90,120,120,60,60,50,0,252,252,0,0,0
4788,レベル50,50,7,8,ホエルオー,みず,,せんせいのツメ,ハイドロポンプ,ふぶき,はかいこうせん,じわれ,ひかえめ,HC,170,90,45,90,45,60,252,0,0,252,0,0
4789,レベル50,50,7,8,ネンドール,じめん,エスパー,のんきのおこう,じしん,しねんのずつき,いわなだれ,だいばくはつ,いじっぱり,AD,60,70,105,70,120,75,0,252,0,0,252,0
4790,レベル50,50,7,8,ラムパルド,いわ,,こだわりスカーフ,もろはのずつき,じしん,ギガインパクト,ばかぢから,ようき,AS,97,165,60,65,50,58,0,252,0,0,0,252
4791,レベル50,50,7,8,ドータクン,はがね,エスパー,せんせいのツメ,しねんのずつき,アイアンヘッド,じしん,だいばくはつ,いじっぱり,HA,67,89,116,79,116,33,252,252,0,0,0,0
4792,レベル50,50,7,8,ドラピオン,どく,あく,するどいツメ,クロスポイズン,つじぎり,じしん,つばめがえし,いじっぱり,AS,70,90,110,60,75,95,0,252,0,0,0,252
4793,レベル50,50,7,8,レントラー,でんき,,ちからのハチマキ,かみなりのキバ,こおりのキバ,かみくだく,でんじは,いじっぱり,HA,80,120,79,95,79,70,252,252,0,0,0,0
4794,レベル50,50,7,8,キュウコン,ほのお,,イトケのみ,かえんほうしゃ,じんつうりき,エナジーボール,めいそう,ひかえめ,CS,73,76,75,81,100,100,0,0,0,252,0,252
4795,レベル50,50,7,8,カイリキー,かくとう,,せんせいのツメ,クロスチョップ,じしん,かみなりパンチ,ほのおのパンチ,いじっぱり,HA,90,130,80,65,85,55,252,252,0,0,0,0
4796,レベル50,50,7,8,ツボツボ,むし,いわ,たべのこし,どくどく,みがわり,かげぶんしん,すなあらし,おだやか,HBD,20,10,230,10,230,5,170,0,170,0,170,0
4797,レベル50,50,7,8,ロズレイド,くさ,どく,しろいハーブ,リーフストーム,ヘドロばくだん,シャドーボール,ウェザーボール,ひかえめ,CS,60,70,55,125,105,90,0,0,0,252,0,252
4798,レベル50,50,7,8,ドンカラス,あく,ひこう,ピントレンズ,つじぎり,ドリルくちばし,ふいうち,はがねのつばさ,いじっぱり,HA,100,125,52,105,52,71,252,252,0,0,0,0
4799,レベル50,50,7,8,ハガネール,はがね,じめん,せんせいのツメ,ジャイロボール,じしん,ストーンエッジ,だいばくはつ,ゆうかん,AB,75,85,200,55,65,30,0,252,252,0,0,0
4800,レベル50,50,7,8,マニューラ,あく,こおり,するどいツメ,つじぎり,れいとうパンチ,つばめがえし,かわらわり,ようき,AS,70,120,65,45,85,125,0,252,0,0,0,252
4801,レベル50,50,7,8,グライオン,じめん,ひこう,たつじんのおび,じしん,つばめがえし,シザークロス,ストーンエッジ,いじっぱり,AB,75,95,125,45,75,95,0,252,252,0,0,0
4802,レベル50,50,7,8,ドククラゲ,みず,どく,ピントレンズ,ハイドロポンプ,ヘドロばくだん,れいとうビーム,しぼりとる,おくびょう,CS,80,70,65,80,120,100,0,0,0,252,0,252
4803,レベル50,50,7,8,プテラ,いわ,ひこう,こだわりハチマキ,ストーンエッジ,つばめがえし,じしん,ドラゴンクロー,いじっぱり,AS,80,105,65,60,75,130,0,252,0,0,0,252
4804,レベル50,50,7,8,ポリゴン2,ノーマル,,ラムのみ,トライアタック,シグナルビーム,シャドーボール,れいとうビーム,ひかえめ,HC,85,80,90,105,95,60,252,0,0,252,0,0
4805,レベル50,50,7,8,ベロベルト,ノーマル,,のんきのおこう,のしかかり,パワーウィップ,じしん,だいばくはつ,いじっぱり,HA,110,85,95,80,95,50,252,252,0,0,0,0
4806,レベル50,50,7,8,メガヤンマ,むし,ひこう,ものしりメガネ,むしのさざめき,エアスラッシュ,サイコキネシス,シャドーボール,ひかえめ,CS,86,76,86,116,56,95,0,0,0,252,0,252
4807,レベル50,50,7,8,サーナイト,エスパー,,ものしりメガネ,サイコキネシス,10まんボルト,シャドーボール,みちづれ,おくびょう,CS,68,65,65,125,115,80,0,0,0,252,0,252
4808,レベル50,50,7,8,エルレイド,エスパー,かくとう,ピントレンズ,サイコカッター,インファイト,リーフブレード,つじぎり,いじっぱり,AD,68,125,65,65,115,80,0,252,0,0,252,0
4809,レベル50,50,7,8,ナッシー,くさ,エスパー,たつじんのおび,リーフストーム,サイコキネシス,ヘドロばくだん,げんしのちから,ひかえめ,HC,95,95,85,125,65,55,252,0,0,252,0,0
4810,レベル50,50,7,8,スターミー,みず,エスパー,たつじんのおび,なみのり,サイコキネシス,10まんボルト,れいとうビーム,ひかえめ,CS,60,75,85,100,85,115,0,0,0,252,0,252
4811,レベル50,50,7,8,フライゴン,じめん,ドラゴン,ラムのみ,じしん,げきりん,かみくだく,ストーンエッジ,いじっぱり,AS,80,100,80,80,80,100,0,252,0,0,0,252
4812,レベル50,50,7,8,シャワーズ,みず,,たつじんのおび,なみのり,れいとうビーム,シャドーボール,シグナルビーム,ひかえめ,HC,130,65,60,110,95,65,252,0,0,252,0,0
